word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
volcanic,250,112,0.16942265492281905,3,0.3388453098456381
cronulla,35,8,0.16939194811463074,3,0.33878389622926147
managua,22,4,0.33781711233286055,2,0.33781711233286055
wildlife,379,171,0.16869132503551534,3,0.3373826500710307
vietnamese,238,104,0.1685603743045915,3,0.337120748609183
businessman,649,258,0.16838110449280674,3,0.3367622089856135
fijian,40,13,0.16836745781509607,3,0.33673491563019214
uhuru,40,6,0.16825938630479248,3,0.33651877260958496
klingon,5,3,0.16823511550005185,3,0.3364702310001037
mhp,10,7,0.16815207152292208,3,0.33630414304584416
multi,854,551,0.16798178530348767,3,0.33596357060697535
blane,10,5,0.33589315060215064,2,0.33589315060215064
screenwriters,124,53,0.16780682096959704,3,0.3356136419391941
carniola,71,7,0.16771526724436042,3,0.33543053448872084
bosnia,685,81,0.16755821941211418,3,0.33511643882422837
krai,42,17,0.1675161222683551,3,0.3350322445367102
warsaw,182,90,0.16745484536624491,3,0.33490969073248983
andronicus,41,10,0.16731890445356873,3,0.33463780890713746
jefferson,319,128,0.16716026388191713,3,0.33432052776383425
nevada,277,107,0.1669545482846156,3,0.3339090965692312
netherlands,1011,464,0.16681943315630218,3,0.33363886631260437
albania,467,62,0.1666625105578315,3,0.333325021115663
rouyn,6,3,0.1661830729944398,3,0.3323661459888796
atmosphere,554,279,0.16618082665932205,3,0.3323616533186441
emirates,115,65,0.16612048752396585,3,0.3322409750479317
christmas,780,294,0.16585625743654578,3,0.33171251487309156
frequency,741,301,0.16585489604304618,3,0.33170979208609236
stadiums,87,61,0.16581861449492458,3,0.33163722898984915
eifel,27,16,0.16575375790756217,3,0.33150751581512433
swapo,67,12,0.16573448320229772,3,0.33146896640459544
machine,1484,504,0.16562790235433528,3,0.33125580470867055
hitler,699,124,0.16558689671284493,3,0.33117379342568987
antiprism,57,3,0.16558538842331574,3,0.3311707768466315
tournament,986,334,0.1654322212070053,3,0.3308644424140106
nigerian,171,87,0.1652651931643529,3,0.3305303863287058
algerian,224,55,0.16517280777582324,3,0.3303456155516465
turnabout,17,3,0.3303442096986391,2,0.3303442096986391
san,2716,777,0.3303270086278354,2,0.3303270086278354
bowler,89,49,0.3302238861053336,2,0.3302238861053336
